id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14684283,Nice room in A'dam SE near nature and heart centre,18991270,Maria,,Bijlmer-Oost,52.3173057,4.987757014,Private room,43,4,6,07/11/2016,0.92,2,29
14719018,Basic apartment near City Center,83874629,Cher,,Bijlmer-Oost,52.32494724,4.97052057,Entire home/apt,60,3,16,27/03/2017,2.71,1,12
15963995,big bedroom with view on the park and water,47499392,Ingrid,,Bijlmer-Oost,52.32126715,4.988348803,Private room,50,2,1,12/03/2017,1,6,271
17113482,Amazing Beautiful Romantic Fully Equipped House...,114940820,Frank,,Bijlmer-Oost,52.32296952,4.982348076,Entire home/apt,99,2,1,22/02/2017,0.75,1,96
9115414,staying in green surroundings,47499392,Ingrid,,Bijlmer-Oost,52.32093768,4.987733661,Private room,40,2,5,28/02/2017,0.33,6,263
7706472,Spacious With A Beautiful View,38310525,Dearing,,Bijlmer-Oost,52.32161855,4.978271405,Entire home/apt,109,2,81,11/03/2017,4.06,1,158
14027169,Exclusive luxury apartment with facilities,23368192,Bart,,Bijlmer-Oost,52.32318424,4.974249803,Entire home/apt,129,3,18,29/03/2017,2.1,1,117
4831606,Room in Amsterdam in a new house!! Free Bicycle,24314617,Jorim,,Bijlmer-Oost,52.32727036,4.967351995,Private room,33,10,16,18/12/2016,0.58,2,214
591951,House on waterfront,2580855,Martine,,Bijlmer-Oost,52.32698144,4.98294891,Entire home/apt,150,2,30,01/01/2017,0.54,1,351
16255815,Wonderful room near metro&Center 1,65918622,Hellen,,Bijlmer-Oost,52.31818748,4.977977946,Private room,59,1,22,18/03/2017,5.84,5,141
15764213,Nice and cozy apartment,64928974,Edith,,Bijlmer-Oost,52.31852508,4.968910562,Entire home/apt,60,2,13,28/03/2017,2.77,1,147
5870618,Cosy Apartment + Wifi,19765075,JLarry,,Bijlmer-Oost,52.32319028,4.972298406,Entire home/apt,250,1,1,07/05/2015,0.04,1,0
3719167,"Luxe room in A´dam,15 mn to Town, be welcome..",18991270,Maria,,Bijlmer-Oost,52.31671072,4.986617637,Private room,44,4,29,25/03/2017,0.91,2,4
14583529,compact ingericht studio voor 4 personen,90399701,Dolf,,Bijlmer-Oost,52.32709608,4.97913667,Private room,100,2,0,,,1,360
17826814,"Lots of light, big space!",121892430,Evgeniia,,Bijlmer-Oost,52.32555022,4.963022344,Private room,75,1,0,,,1,164
12031955,"Big, sunny spacious house",34267211,Irene,,Bijlmer-Oost,52.3248418,4.982480159,Entire home/apt,120,5,0,,,1,0
13685155,"Modern, light, spectacular view. Free Parking",79699705,Majo,,Bijlmer-Oost,52.31809157,4.966191266,Entire home/apt,135,2,13,05/03/2017,1.51,1,98
11469902,Spacious & Furnished appartment,35360630,Nicky,,Bijlmer-Oost,52.3202215,4.983093684,Entire home/apt,65,1,30,27/03/2017,2.33,1,300
16461420,Nice room Amsterdam Zuid-oost,60366863,Linda,,Bijlmer-Oost,52.31212386,4.978035652,Private room,50,1,1,29/12/2016,0.32,2,2
12850813,Great Apartment for families,70203818,Rachelle,,Bijlmer-Oost,52.3144349,4.982350865,Entire home/apt,110,1,1,13/05/2016,0.09,1,0
16154724,Spacious room in the vibrant area of Amsterdam,96074261,Masha,,Bijlmer-Oost,52.32043448,4.964132668,Private room,50,1,0,,,3,0
13965563,New and cozy apartment in amsterdam,9506432,Qing,,Bijlmer-Oost,52.3189448,4.980928689,Entire home/apt,150,1,30,19/03/2017,3.85,2,252
13538703,New and stylish big apartment in Amsterdam,9506432,Qing,,Bijlmer-Oost,52.31948395,4.97997808,Entire home/apt,150,1,28,26/02/2017,3.51,2,175
854060,Romantic Garden House & free bikes ,4459890,Anrik,,Noord-Oost,52.38418718,4.962456477,Entire home/apt,75,2,35,12/03/2017,0.7,1,236
2550665,*Beautiful *lakeside*family-house  ,12997063,"Milah, Abram En Aram",,Noord-Oost,52.4143045,5.027688954,Entire home/apt,190,5,11,27/07/2015,0.31,1,233
14313502,Spacious and beautiful home.,46632625,Bryan,,Noord-Oost,52.39678883,4.958670598,Entire home/apt,195,1,10,19/03/2017,1.33,1,80
14542822,Double bedroom in a shared apartment,47901426,Patrick,,Noord-Oost,52.39932517,4.951362318,Private room,65,1,9,27/03/2017,1.19,1,185
13526838,Baanakkerspark amsterdam,77733713,Jos,,Noord-Oost,52.39621125,4.945447656,Entire home/apt,175,2,0,,,1,0
2353432,Lovely house +garden +free parking!,12018031,Marjolein & Ernst,,Noord-Oost,52.39477052,4.931712598,Entire home/apt,150,5,3,02/01/2016,0.09,1,99
10479859,House with view on the river!,54015357,Martijn,,Noord-Oost,52.38727196,4.956628003,Entire home/apt,255,1,0,,,1,0
1375612,Your own apartment on wheels,3040748,Henk,,Noord-Oost,52.39580577,4.992438641,Private room,74,2,61,23/10/2016,1.38,13,160
11496001,Super locatie,60510703,Sandra,,Noord-Oost,52.40150662,4.937348673,Entire home/apt,145,90,4,04/07/2016,0.41,1,365
9161106,Blauwepolder Grutto,47687781,Greet,,Noord-Oost,52.41077189,4.961169805,Private room,85,7,1,30/07/2016,0.12,2,301
2719038,Little House close to Amsterdam,13060291,Aletta,,Noord-Oost,52.39735771,5.004451413,Entire home/apt,89,1,156,26/03/2017,4.31,1,104
7241009,Family House nearby city centre,2802365,Laurens,,Noord-Oost,52.40774818,4.933144006,Entire home/apt,200,4,2,11/05/2016,0.13,1,181
17682755,Calm and Comfortable Room in Amsterdam Noord,7174341,Tanja,,Noord-Oost,52.39537038,4.949078702,Private room,70,1,1,26/03/2017,1,1,29
7755159,Amazing apartment in Amsterdam,17040648,Ruben,,Noord-Oost,52.39803573,4.943270554,Entire home/apt,75,2,20,12/01/2017,2.8,1,91
5897261,Your double apartment on wheels,3040748,Henk,,Noord-Oost,52.41121373,4.947321392,Private room,72,2,41,16/10/2016,1.75,13,311
6417023,Amsterdam Countryside. Family house,18590000,Sander,,Noord-Oost,52.4075768,4.964702083,Entire home/apt,75,5,3,15/08/2015,0.14,1,0
10538029,Cottage in country side Amsterdam,16575399,Harry And Chantel,,Noord-Oost,52.41079265,4.961213564,Private room,90,3,43,31/03/2017,3.42,1,243
13127944,Sunny family home 10 minutes from citycentre,21055819,Tom,,Noord-Oost,52.39448404,4.9303435,Entire home/apt,144,5,2,04/01/2017,0.26,1,7
5766152,Boat house just outside Amsterdam,29915748,Femke,,Noord-Oost,52.37590166,4.976176669,Entire home/apt,220,5,0,,,1,0
13653088,Prachtig appartement Amsterdam Noord,73809023,Demian,,Noord-Oost,52.39391933,4.95531578,Entire home/apt,85,5,3,25/12/2016,0.35,1,0
7839527,Family house (170m2) with garden,19794594,Lauran & Sanne,,Noord-Oost,52.38990188,4.957005684,Private room,149,1,3,24/01/2017,0.16,1,0
6611814,Your own birdsnest on wheels,3040748,Henk,,Noord-Oost,52.41324445,4.94615286,Private room,72,2,28,17/10/2016,1.27,13,328
15459025,Spacious dyke house in hip North + free parking,99183853,Henricke,,Noord-Oost,52.39678507,4.924355498,Entire home/apt,175,2,2,31/12/2016,0.37,1,0
4969675,Family dike house with great view,21077937,Hanneke,,Noord-Oost,52.38606916,4.957696522,Entire home/apt,150,4,3,03/01/2017,0.27,1,110
12251311,Nature & the city @ your fingertips,283269,Manon,,Noord-Oost,52.40697347,4.932381892,Entire home/apt,120,2,21,12/03/2017,1.91,1,131
13647211,Cosy room & free breakfast+parking+bikes,2650262,Luba,,Noord-Oost,52.39182307,4.951707979,Private room,66,1,17,26/03/2017,2.43,1,3
12309072,Amsterdam Noord,66377477,Fabio,,Noord-Oost,52.40493542,4.928441705,Private room,69,3,2,05/12/2016,0.22,2,0
6680635,Lovely FAMILY house in quiet street,34640268,Berber,,Noord-Oost,52.40692567,4.932043914,Entire home/apt,152,2,2,03/01/2016,0.1,1,0
15435454,Rustic cottage in Amsterdam with free parking,2872698,Jackie,,Noord-Oost,52.3933498,4.994649343,Entire home/apt,75,2,5,30/10/2016,0.89,1,0
13424878,Great family villa in hip north part of Amsterdam,76529415,Noelle,,Noord-Oost,52.3964488,4.951159685,Entire home/apt,90,2,1,08/08/2016,0.13,1,0
14443927,Family house in Dutch countryside near A'dam,88932190,Marian,,Noord-Oost,52.40692382,4.966551212,Entire home/apt,125,3,4,01/01/2017,0.53,1,0
17365362,Your nice waggon at the cows paradise,3040748,Henk,,Noord-Oost,52.40693528,4.99159039,Private room,70,2,0,,,13,328
8583977,Spacious Room near to the Center,12328045,Eugene,,Noord-Oost,52.39905541,4.941274586,Private room,57,2,46,20/03/2017,3.03,3,137
16705542,Gypsy Waggon - A villa on wheels,3040748,Henk,,Noord-Oost,52.41307767,4.946082904,Private room,99,2,0,,,13,179
13889292,Lovely family house private parking,80415638,Niek,,Noord-Oost,52.38779472,4.957843841,Entire home/apt,99,1,2,20/08/2016,0.25,1,0
13561575,Amsterdam Noord... the hip side of the city,66377477,Fabio,,Noord-Oost,52.40675794,4.929601186,Private room,49,3,17,18/03/2017,1.91,2,149
6850043,gerenoveerd woonschip-tjalk (1908),24350341,Harold,,Noord-Oost,52.3817751,4.965553701,Entire home/apt,109,3,8,30/12/2016,0.37,1,54
16674449,Cozy Studio 10min to AMS central,89473043,Dawid,,Noord-Oost,52.39466862,4.946580031,Entire home/apt,150,1,3,02/03/2017,2.09,1,91
11459382,Simple room with double bed,60265303,Konstantine,,Noord-Oost,52.39825249,4.928608989,Private room,53,1,1,11/04/2016,0.08,2,0
3150016,Cosy B&B in 'rural Amsterdam',15990489,Wendie,,Noord-Oost,52.42128325,5.002262411,Entire home/apt,80,2,21,01/04/2017,1.29,1,239
613088,Your own cottage in the countryside,3040748,Henk,,Noord-Oost,52.40991542,4.962910612,Private room,78,1,195,19/03/2017,3.48,13,264
3036359,"Cosy House Boat, well located",14271525,Annelieke,,Noord-Oost,52.37701146,4.978152707,Entire home/apt,81,2,5,01/08/2016,0.29,1,120
8675811,3 ROOMappartement @ Buikslotermeerplein North,11714074,Leen,,Noord-Oost,52.39771821,4.942374125,Entire home/apt,80,2,0,,,1,0
16705077,Your cozy cottage in the countryside,3040748,Henk,,Noord-Oost,52.41045715,4.96308681,Private room,78,1,1,26/02/2017,0.83,13,291
4482546,Family-friendly freestanding dykehouse Amsterdam,19695482,Rudy & Carol,,Noord-Oost,52.385162,4.957860838,Entire home/apt,175,5,11,01/01/2017,0.49,2,90
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.39549794,4.995761025,Private room,120,2,0,,,1,341
3561418,Charming dikehouse A'dam North (2 kayaks/1 boat),17929296,"Ernst, Jessica & Madelief",,Noord-Oost,52.38655095,4.955695705,Entire home/apt,125,4,5,01/01/2017,0.61,1,9
3155284,Your cottage in the countryside ,3040748,Henk,,Noord-Oost,52.40921273,4.964782359,Private room,78,1,56,04/01/2017,1.72,13,288
10868311,Large Clean & Modern Room for rent,2160394,Serge,,Noord-Oost,52.3971134,4.940607196,Private room,60,2,0,,,1,0
13268428,Spacious room only 15 min. to centre of Amsterdam,2527236,Janine,,Noord-Oost,52.39558629,4.955375194,Private room,59,2,14,22/03/2017,1.43,2,13
2921109,Very spacious familyhouse,4979621,Jorrit&Dirk,,Noord-Oost,52.40798357,4.933652215,Entire home/apt,85,4,2,20/10/2014,0.06,42,0
7769055,"Mini-country cottage, 15 min. to Amsterdam Centre",337655,Jaap & Kim,,Noord-Oost,52.37934389,4.992835191,Private room,110,3,28,27/02/2017,1.43,1,307
13164268,Welcome to our Amsterdam Paradise,2958832,Simone,,Noord-Oost,52.4075976,4.930921035,Entire home/apt,100,5,2,02/01/2017,0.37,1,0
8081294,Room in our new build farm/villa,42686271,Paul,,Noord-Oost,52.40889984,4.966513716,Private room,95,2,4,20/10/2015,0.21,1,0
1358042,"Woonboot in Amsterdam, Free parking",7371529,Ton,,Noord-Oost,52.38281122,4.966894741,Private room,75,2,205,16/03/2017,4.66,1,153
6943965,Spacious family house,6604622,Charlotte,,Noord-Oost,52.38906607,4.954847611,Entire home/apt,140,7,4,14/08/2016,0.19,1,0
3990045,"Groot, modern, mooi gezinshuis.",7736832,Robert,,Noord-Oost,52.40842473,4.934696988,Entire home/apt,210,3,6,02/01/2017,0.26,1,1
17197887,"Spacious, modern, and quiet apt., close to centre",1361194,Chantal,,Noord-Oost,52.39756568,4.938509526,Entire home/apt,67,1,9,26/03/2017,5.4,1,52
17585027,Stylish family home in hotspot Amsterdam North,119455184,Nynke,,Noord-Oost,52.40798826,4.933076655,Entire home/apt,200,6,0,,,1,26
13424779,Nice family apartment in Amsterdam,7237490,Yasser,,Noord-Oost,52.39352414,4.954702182,Entire home/apt,100,9,0,,,1,0
2940577,Detached family home in center,15013253,Heleen,,Noord-Oost,52.39831471,4.925242169,Entire home/apt,168,2,1,02/01/2017,0.33,1,283
3462884,Private Modern Room + Sunny Terrace,11969034,Raul,,Noord-Oost,52.40383082,4.938426697,Private room,54,4,129,17/03/2017,3.87,11,43
7822985,Luxury apartment for 4 persons,29591818,Frans,,Noord-Oost,52.40238962,4.942974959,Entire home/apt,150,4,0,,,2,0
11918974,Medium Room near to the Center,12328045,Eugene,,Noord-Oost,52.39936874,4.940408933,Private room,56,2,40,31/03/2017,3.35,3,139
2842228,Your little appartment on wheels,3040748,Henk,,Noord-Oost,52.39390747,4.990683052,Private room,72,2,48,27/09/2016,1.37,13,337
13721210,Close to the city centre in a quiet neighbourhood,53212138,Vladimir,,Noord-Oost,52.40427536,4.930383006,Entire home/apt,150,2,5,23/10/2016,0.61,1,37
13609091,Great house at Durgerdammerdijk + free parking,78762366,Steffi,,Noord-Oost,52.37918183,4.996370323,Entire home/apt,90,2,4,14/09/2016,0.47,1,0
13199738,Family house at dyke + great garden + free parking,73931475,Zander,,Noord-Oost,52.37994425,5.000105588,Entire home/apt,100,2,2,01/08/2016,0.24,1,33
12839282,Tiny Inn - ecological Bed and Breakfast on Wheels,14939718,Annabelle,,Noord-Oost,52.39621421,4.99923168,Entire home/apt,90,2,20,13/11/2016,2.19,1,216
7160841,Your  waggon at the cows paradise,3040748,Henk,,Noord-Oost,52.40653759,4.995237782,Private room,74,2,33,31/10/2016,1.64,13,282
12207691,Spacey room for 2,64739102,Aurelia,,Noord-Oost,52.3968055,4.954288934,Private room,63,2,12,19/03/2017,1.02,1,328
12165448,Great well styled houseboat,65342363,Ingeborg,,Noord-Oost,52.38068859,4.970332905,Entire home/apt,90,2,3,03/10/2016,0.48,1,21
10502510,Small Room near to the Center,12328045,Eugene,,Noord-Oost,52.39699872,4.942198939,Private room,37,2,49,19/03/2017,3.33,3,117
6463787,"Wooden Garden House, the Mulberry",9064164,Rachel,,Noord-Oost,52.41487865,5.026700926,Entire home/apt,85,6,41,09/03/2017,1.81,1,300
13540292,Large house with garden at famous Durgerdam,77889998,Hanna,,Noord-Oost,52.37872858,4.989368667,Entire home/apt,130,2,0,,,1,0
12335572,Your cozy waggon at the cows paradise,3040748,Henk,,Noord-Oost,52.40809583,4.995068873,Private room,73,2,11,01/11/2016,1.02,13,335
15770209,★★★Cosy Family 3BR APT with Private car Parking★★★,46691672,Eva & Kobe,,Noord-Oost,52.39773059,4.931717528,Entire home/apt,150,2,1,01/01/2017,0.33,28,2
13678506,Home for singles or couple!,79619999,Jente,,Noord-Oost,52.39515112,4.958788396,Entire home/apt,65,4,9,26/12/2016,1.13,1,0
13148907,"Light room in Amsterdam North, 20 bus min. from CS",73344925,Angie,,Noord-Oost,52.39585561,4.950574344,Private room,62,2,19,13/11/2016,1.85,1,151
17836230,New! Apartment with free parking Amsterdam,121991189,Hans,,Noord-Oost,52.40129731,4.936657918,Entire home/apt,100,1,0,,,1,62
11446455,Spacious waterfront house w garden,57306330,Cecile,,Noord-Oost,52.38378948,4.965061834,Entire home/apt,225,5,1,23/07/2016,0.12,1,0
17053872,NEW Lovely and bright Apartment - Amsterdam North!,29620735,Fernanda,,Noord-Oost,52.39859546,4.931847021,Entire home/apt,86,2,1,19/03/2017,1,1,31
12761226,Nice Room in a spacious appartment,67844968,Tim,,Noord-Oost,52.3961504,4.932147103,Private room,49,2,27,26/03/2017,2.45,1,289
16306268,Luxurious Durgerdam Retreat,13405827,Capital Apartments,,Noord-Oost,52.37591268,4.986186029,Entire home/apt,250,3,0,,,24,75
14274636,Gorgeous & spacious home in truly unique location,1773041,Bas,,Noord-Oost,52.38612605,4.954680298,Entire home/apt,149,3,4,31/10/2016,0.53,1,293
10172405,Charming wooden house with lakeview in Amsterdam-N,27094477,Patty,,Noord-Oost,52.37830513,4.992117478,Entire home/apt,150,5,3,26/03/2017,0.29,1,182
16698772,Authentic dyke house at 10 minutes from Amsterdam,110606067,Inge,,Noord-Oost,52.37860448,4.993244967,Entire home/apt,125,2,0,,,1,0
8811789,"Farm 1840, 15 minutes from the centre of Amsterdam",46163296,Raoul,,Noord-Oost,52.39602574,4.995210183,Entire home/apt,195,3,3,03/01/2017,0.37,1,20
761411,Amsterdam Apartment - Clean Quiet Safe,4013546,Xiong,,Noord-Oost,52.39941506,4.953106473,Private room,48,2,117,25/03/2017,2.18,2,334
7720233,Family house between city & nature,40565277,Iris,,Noord-Oost,52.40542503,4.933314821,Entire home/apt,125,5,0,,,1,0
1384479," Mirjam's place 85,- apartment ",7493597,Mirjam,,Noord-Oost,52.40173757,4.936887741,Entire home/apt,125,2,21,12/09/2016,0.52,1,29
11859831,SpazioArte,63215612,Ed,,Noord-Oost,52.39553331,4.941019768,Private room,60,2,20,02/04/2017,1.61,1,1
17410049,Down by the waterside,3040748,Henk,,Noord-Oost,52.41881983,5.019420398,Private room,73,2,0,,,13,205
5124214,Best of both; city & countryside!,9261270,Jossien,,Noord-Oost,52.39742241,4.93248081,Entire home/apt,109,4,5,15/05/2016,0.4,1,15
12585183,"Amsterdam, city villa, free P",68257235,Lex,,Noord-Oost,52.40664603,4.928136326,Entire home/apt,225,2,1,13/06/2016,0.1,1,362
9879725,"Spacious apartment, amazing view",6205606,Rianne,,Noord-Oost,52.39313028,4.957641109,Entire home/apt,77,5,9,05/01/2017,0.59,1,58
13090950,Modern house with garden,72668087,Ellen,,Noord-Oost,52.40054063,4.946522306,Entire home/apt,140,2,3,20/10/2016,0.29,1,13
17800761,Nice family home in calm north area | free parking,121639800,Joost,,Noord-Oost,52.4061098,4.932035383,Entire home/apt,110,3,0,,,1,3
13776069,Family House Amsterdam Free Parking,14151494,Laura,,Noord-Oost,52.4060176,4.930087464,Entire home/apt,110,2,11,05/12/2016,1.29,1,117
17838096,House & Sunny Garden at Amsterdam,10245300,Romy Eva,,Noord-Oost,52.39477934,4.944952951,Entire home/apt,152,4,0,,,1,142
13311521,Double bedroom in a townhouse in Amsterdam North,19950257,Beth,,Noord-Oost,52.40232536,4.945455159,Private room,60,1,19,06/02/2017,2.08,1,0
17096015,Penthouse 10min from CentralStation,90580764,Alberto,,Noord-Oost,52.39642614,4.940514112,Private room,63,1,5,18/03/2017,3,3,152
17026187,TRENDY APARTMENT 10MIN FROM THE CITY CENTRE+ BIKES,4853518,Esmeralda,,Noord-Oost,52.40425319,4.937169992,Entire home/apt,79,3,0,,,1,16
12666580,Amazing family house + free parking,68817389,Anita,,Noord-Oost,52.38388865,4.966102572,Entire home/apt,100,3,3,13/08/2016,0.36,1,20
6303583,Family house in child-friendly area,32508365,Myrna & Raymond,,Noord-Oost,52.40700508,4.93350807,Entire home/apt,180,1,12,17/08/2016,0.58,1,60
5121714,200m2 met grote tuin en boomhut!,1122647,Jeannette,,Noord-Oost,52.39780528,4.924147227,Entire home/apt,200,4,4,14/08/2016,0.19,1,0
16817681,Complete family home in Amsterdam-Noord,111690160,Miranda,,Noord-Oost,52.40813423,4.933767539,Entire home/apt,100,5,0,,,1,71
6858428,Romantic Houseboat,6199288,Yvonne,,Noord-Oost,52.38174634,4.967196919,Entire home/apt,80,2,56,19/03/2017,2.68,1,91
17809110,Light apartment with spacious room in Adam-N!,121718893,Tommy,,Noord-Oost,52.39147119,4.954711326,Entire home/apt,125,3,0,,,1,30
14099734,Amazing full family house + private parking place!,84864877,Titia,,Noord-Oost,52.4064229,4.930562638,Entire home/apt,100,2,5,06/01/2017,0.61,1,0
15976914,"Classy Luxury App near Amsterdam Center, free park",5662763,Taraq,,Noord-Oost,52.39788683,4.943948167,Entire home/apt,163,1,5,06/01/2017,1.33,1,27
11645848,Relaxed and spacious family house,55754730,Christel,,Noord-Oost,52.38940341,4.955929828,Entire home/apt,249,2,0,,,1,0
2667413,Family house on shores Amsterdam IJ,3042726,Julius,,Noord-Oost,52.38466299,4.957892805,Entire home/apt,130,5,5,29/12/2016,0.18,1,2
14498590,Family house with garden and free parking,89504630,Jocelyn,,Noord-Oost,52.38489228,4.957649654,Entire home/apt,150,2,3,02/01/2017,0.4,1,15
17835031,Countryside House near Amsterdam,12169710,Maarten En Elien,,Noord-Oost,52.41579562,4.977122185,Entire home/apt,150,6,0,,,1,27
17836910,Amsterdam Ransdorp,121997621,John,,Noord-Oost,52.39571722,4.995156476,Entire home/apt,125,3,0,,,1,73
13444064,Spacious apartment/ calm area yet close to center,40638491,Sahand,,Noord-Oost,52.39333989,4.956375473,Entire home/apt,180,3,27,13/03/2017,2.83,1,98
3710782,Eco Barge - authentic & charming,18933257,Lot,,Noord-Oost,52.38321681,4.964143576,Entire home/apt,90,3,7,24/04/2016,0.23,1,273
16238910,"Private,cozy room with double bed",60265303,Konstantine,,Noord-Oost,52.39898271,4.930656309,Private room,40,1,0,,,2,0
9248684,Comfie room for 2,48059620,Aura,,Noord-Oost,52.3950274,4.953331533,Private room,45,2,5,13/02/2017,0.3,2,264
13414785,房间空旷舒适，阿姆斯特丹北坐公交到中心站十五分钟左右，步行到Dam广场,32533816,Ella,,Noord-Oost,52.40234851,4.945605172,Private room,45,1,17,29/09/2016,1.8,1,91
11218361,Apartment in Amsterdam-North,58446174,(EMAIL HIDDEN),,Noord-Oost,52.39644425,4.937716755,Entire home/apt,49,6,0,,,1,0
2864823,Private room with own entrance and free parking,14642357,Caro,,Noord-Oost,52.39608628,4.950179985,Private room,65,2,85,19/03/2017,2.38,1,19
